s_no,district,seat,constituency,cand_id,party_id,acronym,votes
1788,Okara,Okara-IV,NA-144,1736,73,PMLN,118670
1789,Okara,Okara-IV,NA-144,541,25,IND,173
1790,Okara,Okara-IV,NA-144,1314,25,IND,403
1791,Okara,Okara-IV,NA-144,1315,25,IND,105585
1792,Okara,Okara-IV,NA-144,1324,25,IND,1333
1793,Okara,Okara-IV,NA-144,1639,25,IND,607
1794,Okara,Okara-IV,NA-144,1689,116,TLP,9100
1795,Okara,Okara-IV,NA-144,2114,25,IND,376
1796,Okara,Okara-IV,NA-144,2313,25,IND,1817
1797,Okara,Okara-IV,NA-144,2441,25,IND,392
1798,Okara,Okara-IV,NA-144,2574,80,PPPP,1247
1799,Okara,Okara-IV,NA-144,2799,25,IND,1195
1800,Okara,Okara-IV,NA-144,2836,25,IND,565
1801,Pakpattan,Pakpattan-I,NA-145,179,73,PMLN,118581
1802,Pakpattan,Pakpattan-I,NA-145,24,25,IND,541
1803,Pakpattan,Pakpattan-I,NA-145,377,25,IND,1473
1804,Pakpattan,Pakpattan-I,NA-145,1836,86,PTI,90683
1805,Pakpattan,Pakpattan-I,NA-145,1976,25,IND,1244
1806,Pakpattan,Pakpattan-I,NA-145,2020,25,IND,25457
1807,Pakpattan,Pakpattan-I,NA-145,2259,46,MMAP,1576
1808,Pakpattan,Pakpattan-I,NA-145,2466,25,IND,32491
1809,Pakpattan,Pakpattan-I,NA-145,3076,63,PHP,8040
1810,Pakpattan,Pakpattan-II,NA-146,2235,73,PMLN,138789
1811,Pakpattan,Pakpattan-II,NA-146,1321,86,PTI,101509
1812,Pakpattan,Pakpattan-II,NA-146,746,63,PHP,21112
1813,Pakpattan,Pakpattan-II,NA-146,1706,116,TLP,9858
1814,Pakpattan,Pakpattan-II,NA-146,185,8,AOAT,4273
1815,Pakpattan,Pakpattan-II,NA-146,1306,25,IND,364
1816,Pakpattan,Pakpattan-II,NA-146,2606,80,PPPP,11772
1817,Pakpattan,Pakpattan-II,NA-146,2977,25,IND,3580
1818,Pakpattan,Pakpattan-II,NA-146,724,25,IND,956
1819,Pakpattan,Pakpattan-II,NA-146,1619,25,IND,243
1820,Pakpattan,Pakpattan-II,NA-146,2379,25,IND,92
1821,Pakpattan,Pakpattan-II,NA-146,2277,25,IND,1563
1822,Pakpattan,Pakpattan-II,NA-146,1598,25,IND,2165
1823,Pakpattan,Pakpattan-II,NA-146,979,67,PKICA,2704
1824,Sahiwal,Sahiwal-I,NA-147,2766,73,PMLN,120697
1825,Sahiwal,Sahiwal-I,NA-147,142,75,PMLO,211
1826,Sahiwal,Sahiwal-I,NA-147,156,25,IND,119
1827,Sahiwal,Sahiwal-I,NA-147,279,25,IND,663
1828,Sahiwal,Sahiwal-I,NA-147,487,25,IND,1121
1829,Sahiwal,Sahiwal-I,NA-147,573,86,PTI,86462
1830,Sahiwal,Sahiwal-I,NA-147,800,25,IND,3329
1831,Sahiwal,Sahiwal-I,NA-147,859,25,IND,6291
1832,Sahiwal,Sahiwal-I,NA-147,930,82,PQYP,264
1833,Sahiwal,Sahiwal-I,NA-147,1078,116,TLP,11657
1834,Sahiwal,Sahiwal-I,NA-147,1389,25,IND,1206
1835,Sahiwal,Sahiwal-I,NA-147,1499,25,IND,4605
1836,Sahiwal,Sahiwal-I,NA-147,1754,25,IND,191
1837,Sahiwal,Sahiwal-I,NA-147,2076,25,IND,452
1838,Sahiwal,Sahiwal-I,NA-147,2231,80,PPPP,22765
1839,Sahiwal,Sahiwal-I,NA-147,3006,101,TJP,481
1840,Sahiwal,Sahiwal-II,NA-148,576,73,PMLN,128880
1841,Sahiwal,Sahiwal-II,NA-148,1864,25,IND,9592
1842,Sahiwal,Sahiwal-II,NA-148,722,80,PPPP,18940
1843,Sahiwal,Sahiwal-II,NA-148,1220,86,PTI,87557
1844,Sahiwal,Sahiwal-II,NA-148,2927,46,MMAP,2718
1845,Sahiwal,Sahiwal-II,NA-148,1217,25,IND,579
1846,Sahiwal,Sahiwal-II,NA-148,2904,10,AL,493
1847,Sahiwal,Sahiwal-II,NA-148,2417,25,IND,3470
1848,Sahiwal,Sahiwal-II,NA-148,1509,5,APML,1202
1849,Sahiwal,Sahiwal-II,NA-148,2207,116,TLP,15746
1850,Sahiwal,Sahiwal-III,NA-149,2207,86,PTI,137632
1851,Sahiwal,Sahiwal-III,NA-149,1874,73,PMLN,111999
1852,Sahiwal,Sahiwal-III,NA-149,1542,8,AOAT,5473
1853,Sahiwal,Sahiwal-III,NA-149,1256,25,IND,86
1854,Sahiwal,Sahiwal-III,NA-149,1525,25,IND,992
1855,Sahiwal,Sahiwal-III,NA-149,327,48,NP,170
1856,Sahiwal,Sahiwal-III,NA-149,2233,5,APML,710
1857,Sahiwal,Sahiwal-III,NA-149,1630,46,MMAP,2099
1858,Sahiwal,Sahiwal-III,NA-149,387,25,IND,1267
1859,Sahiwal,Sahiwal-III,NA-149,1842,116,TLI,4136
1860,Sahiwal,Sahiwal-III,NA-149,1622,25,IND,1485
1861,Sahiwal,Sahiwal-III,NA-149,245,80,PPPP,12578
1862,Khanewal,Khanewal-I,NA-150,2742,25,IND,101396
1863,Khanewal,Khanewal-I,NA-150,57,25,IND,5551
1864,Khanewal,Khanewal-I,NA-150,63,25,IND,186
1865,Khanewal,Khanewal-I,NA-150,904,80,PPPP,4515
1866,Khanewal,Khanewal-I,NA-150,1715,25,IND,486
1867,Khanewal,Khanewal-I,NA-150,1794,86,PTI,91812
1868,Khanewal,Khanewal-I,NA-150,2242,25,IND,443
1869,Khanewal,Khanewal-I,NA-150,2336,73,PMLN,18086
1870,Khanewal,Khanewal-II,NA-151,1712,73,PMLN,111198
1871,Khanewal,Khanewal-II,NA-151,128,25,IND,368
1872,Khanewal,Khanewal-II,NA-151,183,86,PTI,109520
1873,Khanewal,Khanewal-II,NA-151,475,8,AOAT,2171
1874,Khanewal,Khanewal-II,NA-151,1480,82,PRHP,1409
1875,Khanewal,Khanewal-II,NA-151,1508,116,TLP,8973
1876,Khanewal,Khanewal-II,NA-151,1879,25,IND,115
1877,Khanewal,Khanewal-III,NA-152,3027,86,PTI,108707
1878,Khanewal,Khanewal-III,NA-152,724,46,MMAP,1357
1879,Khanewal,Khanewal-III,NA-152,818,80,PPPP,12008
1880,Khanewal,Khanewal-III,NA-152,2147,73,PMLN,98938
1881,Khanewal,Khanewal-III,NA-152,1835,116,TLP,8388
1882,Khanewal,Khanewal-III,NA-152,1542,25,IND,1854
1883,Khanewal,Khanewal-IV,NA-153,566,73,PMLN,106291
1884,Khanewal,Khanewal-IV,NA-153,424,25,IND,586
1885,Khanewal,Khanewal-IV,NA-153,436,25,IND,3326
1886,Khanewal,Khanewal-IV,NA-153,710,116,TLP,7135
1887,Khanewal,Khanewal-IV,NA-153,1197,86,PTI,76920
1888,Khanewal,Khanewal-IV,NA-153,1514,67,PKICA,646
1889,Khanewal,Khanewal-IV,NA-153,1857,25,IND,52424
1890,Multan,Multan-I,NA-154,173,86,PTI,74220
1891,Multan,Multan-I,NA-154,330,5,APML,614
1892,Multan,Multan-I,NA-154,947,46,MMAP,1103
1893,Multan,Multan-I,NA-154,1171,25,IND,1855
1894,Multan,Multan-I,NA-154,1193,116,TLP,7660
1895,Multan,Multan-I,NA-154,1223,25,IND,472
1896,Multan,Multan-I,NA-154,1329,73,PMLN,20977
1897,Multan,Multan-I,NA-154,1862,83,PSPT,1815
1898,Multan,Multan-I,NA-154,2230,25,IND,1787
1899,Multan,Multan-I,NA-154,2656,25,IND,1175
1900,Multan,Multan-I,NA-154,2667,25,IND,37126
1901,Multan,Multan-I,NA-154,2710,80,PPPP,64257
1902,Multan,Multan-I,NA-154,2888,25,IND,1573
1903,Multan,Multan-II,NA-155,1211,86,PTI,135726
1904,Multan,Multan-II,NA-155,100,25,IND,394
1905,Multan,Multan-II,NA-155,926,84,PST,109
1906,Multan,Multan-II,NA-155,1049,50,PSP,124
1907,Multan,Multan-II,NA-155,1135,25,IND,1796
1908,Multan,Multan-II,NA-155,1265,25,IND,1230
1909,Multan,Multan-II,NA-155,1486,116,TLI,1955
1910,Multan,Multan-II,NA-155,1529,8,AOAT,1731
1911,Multan,Multan-II,NA-155,1560,42,MP,128
1912,Multan,Multan-II,NA-155,1565,116,TLP,5589
1913,Multan,Multan-II,NA-155,1634,25,IND,134
1914,Multan,Multan-II,NA-155,1709,25,IND,5032
1915,Multan,Multan-II,NA-155,1870,73,PMLN,80993
1916,Multan,Multan-II,NA-155,2124,13,ANP,179
1917,Multan,Multan-II,NA-155,2247,25,IND,925
1918,Multan,Multan-II,NA-155,2855,5,APML,579
1919,Multan,Multan-III,NA-156,1165,86,PTI,116272
1920,Multan,Multan-III,NA-156,2855,25,IND,4548
1921,Multan,Multan-III,NA-156,1535,116,TLP,6301
1922,Multan,Multan-III,NA-156,2322,56,PAR,241
1923,Multan,Multan-III,NA-156,2696,5,APML,267
1924,Multan,Multan-III,NA-156,2573,25,IND,270
1925,Multan,Multan-III,NA-156,2881,67,PKICA,568
1926,Multan,Multan-III,NA-156,307,73,PMLN,84940
1927,Multan,Multan-III,NA-156,568,25,IND,177
1928,Multan,Multan-III,NA-156,512,8,AOAT,2421
1929,Multan,Multan-III,NA-156,1978,42,MP,222
1930,Multan,Multan-III,NA-156,2012,46,MMAP,2511
1931,Multan,Multan-IV,NA-157,1177,86,PTI,77371
1932,Multan,Multan-IV,NA-157,4,25,IND,286
1933,Multan,Multan-IV,NA-157,20,73,PMLN,62037
1934,Multan,Multan-IV,NA-157,382,25,IND,109
1935,Multan,Multan-IV,NA-157,585,25,IND,188
1936,Multan,Multan-IV,NA-157,1786,116,TLP,5887
1937,Multan,Multan-IV,NA-157,1892,25,IND,2814
1938,Multan,Multan-IV,NA-157,2513,80,PPPP,70830
1939,Multan,Multan-V,NA-158,1644,86,PTI,83304
1940,Multan,Multan-V,NA-158,1146,25,IND,916
1941,Multan,Multan-V,NA-158,271,83,PSPT,4708
1942,Multan,Multan-V,NA-158,2860,80,PPPP,74443
1943,Multan,Multan-V,NA-158,1862,25,IND,1870
1944,Multan,Multan-V,NA-158,2777,73,PMLN,73218
1945,Multan,Multan-V,NA-158,3030,25,IND,3526
1946,Multan,Multan-VI,NA-159,2245,86,PTI,102606
1947,Multan,Multan-VI,NA-159,596,25,IND,7610
1948,Multan,Multan-VI,NA-159,1280,25,IND,1555
1949,Multan,Multan-VI,NA-159,1447,116,TLP,6033
1950,Multan,Multan-VI,NA-159,1480,25,IND,340
1951,Multan,Multan-VI,NA-159,1541,25,IND,368
1952,Multan,Multan-VI,NA-159,1660,116,TTNP,3226
1953,Multan,Multan-VI,NA-159,1841,25,IND,2234
1954,Multan,Multan-VI,NA-159,1845,25,IND,373
1955,Multan,Multan-VI,NA-159,1919,73,PMLN,99374
1956,Multan,Multan-VI,NA-159,1999,25,IND,1639
1957,Multan,Multan-VI,NA-159,2251,25,IND,1120
1958,Multan,Multan-VI,NA-159,2664,25,IND,307
1959,Lodhran,Lodhran-I,NA-160,92,73,PMLN,125740
1960,Lodhran,Lodhran-I,NA-160,1136,80,PPPP,15171
1961,Lodhran,Lodhran-I,NA-160,1477,86,PTI,115321
1962,Lodhran,Lodhran-I,NA-160,2050,25,IND,987
1963,Lodhran,Lodhran-I,NA-160,2238,116,TLP,10316
1964,Lodhran,Lodhran-II,NA-161,1326,86,PTI,121809
1965,Lodhran,Lodhran-II,NA-161,894,8,AOAT,965
1966,Lodhran,Lodhran-II,NA-161,447,88,PTIG,1614
1967,Lodhran,Lodhran-II,NA-161,1504,25,IND,174
1968,Lodhran,Lodhran-II,NA-161,3048,46,MMAP,808
1969,Lodhran,Lodhran-II,NA-161,1875,25,IND,131
1970,Lodhran,Lodhran-II,NA-161,2769,25,IND,3436
1971,Lodhran,Lodhran-II,NA-161,2403,97,SDP,717
1972,Lodhran,Lodhran-II,NA-161,1338,25,IND,5773
1973,Lodhran,Lodhran-II,NA-161,1089,73,PMLN,116093
1974,Lodhran,Lodhran-II,NA-161,2973,25,IND,164
1975,Lodhran,Lodhran-II,NA-161,1664,25,IND,192
1976,Lodhran,Lodhran-II,NA-161,1483,116,TLP,4459
1977,Lodhran,Lodhran-II,NA-161,1745,53,PAT(Aman),1712
1978,Lodhran,Lodhran-II,NA-161,2803,25,IND,801
1979,Vehari,Vehari-I,NA-162,578,73,PMLN,81956
1980,Vehari,Vehari-I,NA-162,2536,25,IND,323
1981,Vehari,Vehari-I,NA-162,957,25,IND,9241
1982,Vehari,Vehari-I,NA-162,2552,46,MMAP,1697
1983,Vehari,Vehari-I,NA-162,448,25,IND,64766
1984,Vehari,Vehari-I,NA-162,1070,86,PTI,58602
1985,Vehari,Vehari-I,NA-162,1047,80,PPPP,2710
1986,Vehari,Vehari-I,NA-162,1234,67,PKICA,468
1987,Vehari,Vehari-I,NA-162,595,116,TLP,10464
1988,Vehari,Vehari-II,NA-163,2388,73,PMLN,70325
1989,Vehari,Vehari-II,NA-163,355,25,IND,29243
1990,Vehari,Vehari-II,NA-163,739,63,PHP,5086
1991,Vehari,Vehari-II,NA-163,1480,25,IND,983
1992,Vehari,Vehari-II,NA-163,1514,67,PKICA,4663
1993,Vehari,Vehari-II,NA-163,1674,86,PTI,56873
1994,Vehari,Vehari-II,NA-163,1694,25,IND,1584
1995,Vehari,Vehari-II,NA-163,2040,80,PPPP,27723
1996,Vehari,Vehari-II,NA-163,2804,116,TLP,15485
1997,Vehari,Vehari-III,NA-164,2884,86,PTI,82084
1998,Vehari,Vehari-III,NA-164,106,25,IND,1014
1999,Vehari,Vehari-III,NA-164,156,25,IND,1688
2000,Vehari,Vehari-III,NA-164,493,73,PMLN,68198
2001,Vehari,Vehari-III,NA-164,752,80,PPPP,2625
2002,Vehari,Vehari-III,NA-164,1195,25,IND,1201
2003,Vehari,Vehari-III,NA-164,1546,116,TLP,11066
2004,Vehari,Vehari-III,NA-164,1601,30,JWP,156
2005,Vehari,Vehari-III,NA-164,1612,9,ATP,181
2006,Vehari,Vehari-III,NA-164,1753,25,IND,32312
2007,Vehari,Vehari-III,NA-164,2232,25,IND,2829
2008,Vehari,Vehari-III,NA-164,2354,25,IND,25406
2009,Vehari,Vehari-III,NA-164,2652,25,IND,491
2010,Vehari,Vehari-III,NA-164,3002,25,IND,205
2011,Vehari,Vehari-IV,NA-165,441,86,PTI,99287
2012,Vehari,Vehari-IV,NA-165,116,25,IND,274
2013,Vehari,Vehari-IV,NA-165,177,25,IND,1045
2014,Vehari,Vehari-IV,NA-165,401,25,IND,741
2015,Vehari,Vehari-IV,NA-165,743,116,TLP,8162
2016,Vehari,Vehari-IV,NA-165,855,25,IND,2009
2017,Vehari,Vehari-IV,NA-165,1151,80,PPPP,15383
2018,Vehari,Vehari-IV,NA-165,1314,25,IND,21405
2019,Vehari,Vehari-IV,NA-165,2335,73,PMLN,65536
2020,Bahawalnagar,Bahawalnagar-I,NA-166,1451,25,IND,101811
2021,Bahawalnagar,Bahawalnagar-I,NA-166,1529,116,TLP,18084
2022,Bahawalnagar,Bahawalnagar-I,NA-166,2081,80,PPPP,4127
2023,Bahawalnagar,Bahawalnagar-I,NA-166,2543,25,IND,786
2024,Bahawalnagar,Bahawalnagar-I,NA-166,2801,86,PTI,93020
2025,Bahawalnagar,Bahawalnagar-I,NA-166,2827,25,IND,1630
2026,Bahawalnagar,Bahawalnagar-II,NA-167,223,73,PMLN,91349
2027,Bahawalnagar,Bahawalnagar-II,NA-167,367,46,MMAP,3127
2028,Bahawalnagar,Bahawalnagar-II,NA-167,964,25,IND,228
2029,Bahawalnagar,Bahawalnagar-II,NA-167,1329,25,IND,1357
2030,Bahawalnagar,Bahawalnagar-II,NA-167,1331,25,IND,0
2031,Bahawalnagar,Bahawalnagar-II,NA-167,1484,25,IND,3297
2032,Bahawalnagar,Bahawalnagar-II,NA-167,1556,25,IND,3569
2033,Bahawalnagar,Bahawalnagar-II,NA-167,1568,25,IND,22041
2034,Bahawalnagar,Bahawalnagar-II,NA-167,1647,76,PMLZUHS,823
2035,Bahawalnagar,Bahawalnagar-II,NA-167,1792,25,IND,390
2036,Bahawalnagar,Bahawalnagar-II,NA-167,1839,25,IND,6344
2037,Bahawalnagar,Bahawalnagar-II,NA-167,2654,25,IND,11962
2038,Bahawalnagar,Bahawalnagar-II,NA-167,2747,80,PPPP,4848
2039,Bahawalnagar,Bahawalnagar-II,NA-167,2820,116,TLP,10199
2040,Bahawalnagar,Bahawalnagar-III,NA-168,616,73,PMLN,124218
2041,Bahawalnagar,Bahawalnagar-III,NA-168,62,80,PPPP,2765
2042,Bahawalnagar,Bahawalnagar-III,NA-168,2904,50,PSP,614
2043,Bahawalnagar,Bahawalnagar-III,NA-168,1647,25,IND,4973
2044,Bahawalnagar,Bahawalnagar-III,NA-168,3007,25,IND,9262
2045,Bahawalnagar,Bahawalnagar-III,NA-168,674,86,PTI,74517
2046,Bahawalnagar,Bahawalnagar-III,NA-168,3015,56,PAR,670
2047,Bahawalnagar,Bahawalnagar-III,NA-168,1057,25,IND,648
2048,Bahawalnagar,Bahawalnagar-III,NA-168,1083,116,TLP,9554
2049,Bahawalnagar,Bahawalnagar-IV,NA-169,2116,73,PMLN,91763
2050,Bahawalnagar,Bahawalnagar-IV,NA-169,134,79,PPPSB,474
2051,Bahawalnagar,Bahawalnagar-IV,NA-169,175,116,TLP,17894
2052,Bahawalnagar,Bahawalnagar-IV,NA-169,739,25,IND,3752
2053,Bahawalnagar,Bahawalnagar-IV,NA-169,965,46,MMAP,1529
2054,Bahawalnagar,Bahawalnagar-IV,NA-169,1060,25,IND,2031
2055,Bahawalnagar,Bahawalnagar-IV,NA-169,1514,25,IND,359
2056,Bahawalnagar,Bahawalnagar-IV,NA-169,1647,70,PMLF,72461
2057,Bahawalnagar,Bahawalnagar-IV,NA-169,1679,9,ATP,87
2058,Bahawalnagar,Bahawalnagar-IV,NA-169,1902,5,APML,432
2059,Bahawalnagar,Bahawalnagar-IV,NA-169,2657,25,IND,52050
2060,Bahawalpur,Bahawalpur-I,NA-170,1600,86,PTI,84495
2061,Bahawalpur,Bahawalpur-I,NA-170,225,25,IND,116
2062,Bahawalpur,Bahawalpur-I,NA-170,1287,116,TLP,5241
2063,Bahawalpur,Bahawalpur-I,NA-170,1339,25,IND,40
2064,Bahawalpur,Bahawalpur-I,NA-170,1514,25,IND,145
2065,Bahawalpur,Bahawalpur-I,NA-170,1572,73,PMLN,74694
2066,Bahawalpur,Bahawalpur-I,NA-170,1888,25,IND,125
2067,Bahawalpur,Bahawalpur-I,NA-170,2002,25,IND,45
2068,Bahawalpur,Bahawalpur-I,NA-170,2615,5,APML,511
2069,Bahawalpur,Bahawalpur-I,NA-170,2773,80,PPPP,5039
2070,Bahawalpur,Bahawalpur-I,NA-170,2860,46,MMAP,14821
2071,Bahawalpur,Bahawalpur-I,NA-170,2868,25,IND,192
2072,Bahawalpur,Bahawalpur-II,NA-171,1337,73,PMLN,99202
2073,Bahawalpur,Bahawalpur-II,NA-171,583,25,IND,23012
2074,Bahawalpur,Bahawalpur-II,NA-171,1086,116,TLP,7418
2075,Bahawalpur,Bahawalpur-II,NA-171,800,46,MMAP,1776
2076,Bahawalpur,Bahawalpur-II,NA-171,580,86,PTI,88297
2077,Bahawalpur,Bahawalpur-II,NA-171,2843,80,PPPP,15738
2078,Bahawalpur,Bahawalpur-II,NA-171,226,25,IND,979
2079,Bahawalpur,Bahawalpur-III,NA-172,560,69,PML,106383
2080,Bahawalpur,Bahawalpur-III,NA-172,226,25,IND,620
2081,Bahawalpur,Bahawalpur-III,NA-172,669,25,IND,744
2082,Bahawalpur,Bahawalpur-III,NA-172,849,80,PPPP,5783
2083,Bahawalpur,Bahawalpur-III,NA-172,2511,73,PMLN,101971
2084,Bahawalpur,Bahawalpur-III,NA-172,3061,116,TLP,9180
2085,Bahawalpur,Bahawalpur-IV,NA-173,1334,73,PMLN,86142
2086,Bahawalpur,Bahawalpur-IV,NA-173,1059,86,PTI,60211
2087,Bahawalpur,Bahawalpur-IV,NA-173,1167,80,PPPP,44892
2088,Bahawalpur,Bahawalpur-IV,NA-173,1232,25,IND,6664
2089,Bahawalpur,Bahawalpur-IV,NA-173,1687,25,IND,2698
2090,Bahawalpur,Bahawalpur-IV,NA-173,2314,116,TLP,6039
2091,Bahawalpur,Bahawalpur-IV,NA-173,2357,25,IND,3403
2092,Bahawalpur,Bahawalpur-V,NA-174,1173,86,PTI,63884
2093,Bahawalpur,Bahawalpur-V,NA-174,352,25,IND,2720
2094,Bahawalpur,Bahawalpur-V,NA-174,1167,80,PPPP,51359
2095,Bahawalpur,Bahawalpur-V,NA-174,1206,25,IND,7571
2096,Bahawalpur,Bahawalpur-V,NA-174,1819,25,IND,791
2097,Bahawalpur,Bahawalpur-V,NA-174,2153,25,IND,58092
2098,Bahawalpur,Bahawalpur-V,NA-174,2198,25,IND,1294
2099,Bahawalpur,Bahawalpur-V,NA-174,2385,82,PQYP,575
2100,Bahawalpur,Bahawalpur-V,NA-174,2620,25,IND,814
2101,RahimYar,RahimYar,NA-175,2792,86,PTI,96967
2102,RahimYar,RahimYar,NA-175,1096,25,IND,4510
2103,RahimYar,RahimYar,NA-175,1917,25,IND,774
2104,RahimYar,RahimYar,NA-175,746,46,MMAP,1588
2105,RahimYar,RahimYar,NA-175,2756,25,IND,39357
2106,RahimYar,RahimYar,NA-175,1307,25,IND,444
2107,RahimYar,RahimYar,NA-175,1093,80,PPPP,89113
2108,RahimYar,RahimYar,NA-175,2082,116,TLP,1685
2109,RahimYar,RahimYar,NA-175,1649,25,IND,2096
2110,RahimYar,RahimYar,NA-176,2627,73,PMLN,78536
2111,RahimYar,RahimYar,NA-176,1301,25,IND,191
2112,RahimYar,RahimYar,NA-176,806,25,IND,1146
2113,RahimYar,RahimYar,NA-176,568,25,IND,333
2114,RahimYar,RahimYar,NA-176,2854,80,PPPP,39949
2115,RahimYar,RahimYar,NA-176,1721,85,PSD,708
2116,RahimYar,RahimYar,NA-176,1571,25,IND,23534
2117,RahimYar,RahimYar,NA-176,1040,25,IND,547
2118,RahimYar,RahimYar,NA-176,325,25,IND,5020
2119,RahimYar,RahimYar,NA-176,2797,25,IND,348
2120,RahimYar,RahimYar,NA-176,568,25,IND,977
2121,RahimYar,RahimYar,NA-176,1309,86,PTI,59860
2122,RahimYar,RahimYar,NA-177,1161,86,PTI,100768
2123,RahimYar,RahimYar,NA-177,2084,25,IND,4097
2124,RahimYar,RahimYar,NA-177,1159,25,IND,3304
2125,RahimYar,RahimYar,NA-177,729,46,MMAP,2091
2126,RahimYar,RahimYar,NA-177,2315,116,TLP,3298
2127,RahimYar,RahimYar,NA-177,1174,25,IND,298
2128,RahimYar,RahimYar,NA-177,1162,73,PMLN,31842
2129,RahimYar,RahimYar,NA-177,2482,25,IND,2710
2130,RahimYar,RahimYar,NA-177,1469,25,IND,309
2131,RahimYar,RahimYar,NA-177,1005,56,PAR,2118
2132,RahimYar,RahimYar,NA-177,1165,80,PPPP,64645
2133,RahimYar,RahimYar,NA-177,2763,25,IND,1238
2134,RahimYar,RahimYar,NA-178,2818,80,PPPP,93044
2135,RahimYar,RahimYar,NA-178,1810,25,IND,3960
2136,RahimYar,RahimYar,NA-178,1867,73,PMLN,50723
2137,RahimYar,RahimYar,NA-178,2208,86,PTI,49646
2138,RahimYar,RahimYar,NA-179,1016,86,PTI,110827
2139,RahimYar,RahimYar,NA-179,2164,25,IND,1872
2140,RahimYar,RahimYar,NA-179,2104,46,MMAP,3848
2141,RahimYar,RahimYar,NA-179,449,25,IND,257
2142,RahimYar,RahimYar,NA-179,233,116,TLI,501
2143,RahimYar,RahimYar,NA-179,1447,80,PPPP,35709
2144,RahimYar,RahimYar,NA-179,84,87,PTIN,111
2145,RahimYar,RahimYar,NA-179,1311,73,PMLN,88795
2146,RahimYar,RahimYar,NA-179,814,116,TLP,3218
2147,RahimYar,RahimYar,NA-179,2556,8,AOAT,2002
2148,RahimYar,RahimYar,NA-179,1016,25,IND,1848
2149,RahimYar,RahimYar,NA-179,2387,25,IND,346
2150,RahimYar,RahimYar,NA-180,2815,80,PPPP,71988
2151,RahimYar,RahimYar,NA-180,554,25,IND,123
2152,RahimYar,RahimYar,NA-180,794,25,IND,426
2153,RahimYar,RahimYar,NA-180,1480,87,PTIN,855
2154,RahimYar,RahimYar,NA-180,1525,25,IND,624
2155,RahimYar,RahimYar,NA-180,1531,73,PMLN,54990
2156,RahimYar,RahimYar,NA-180,1810,25,IND,703
2157,RahimYar,RahimYar,NA-180,1970,25,IND,37145
2158,RahimYar,RahimYar,NA-180,2083,116,TLP,4709
2159,RahimYar,RahimYar,NA-180,2353,25,IND,1035
2160,RahimYar,RahimYar,NA-180,2491,86,PTI,46517
2161,RahimYar,RahimYar,NA-180,2879,8,AOAT,1550
2162,Muzaffargarh,Muzaffargarh-I,NA-181,1829,25,IND,64012
2163,Muzaffargarh,Muzaffargarh-I,NA-181,181,25,IND,1044
2164,Muzaffargarh,Muzaffargarh-I,NA-181,494,8,AOAT,1314
2165,Muzaffargarh,Muzaffargarh-I,NA-181,663,25,IND,740
2166,Muzaffargarh,Muzaffargarh-I,NA-181,897,77,PNML,199
2167,Muzaffargarh,Muzaffargarh-I,NA-181,898,80,PPPP,19599
2168,Muzaffargarh,Muzaffargarh-I,NA-181,1081,25,IND,604
2169,Muzaffargarh,Muzaffargarh-I,NA-181,1198,86,PTI,48858
2170,Muzaffargarh,Muzaffargarh-I,NA-181,1228,25,IND,54253
2171,Muzaffargarh,Muzaffargarh-I,NA-181,1547,25,IND,3817
2172,Muzaffargarh,Muzaffargarh-I,NA-181,1815,25,IND,3387
2173,Muzaffargarh,Muzaffargarh-II,NA-182,1148,80,PPPP,53054
2174,Muzaffargarh,Muzaffargarh-II,NA-182,280,25,IND,1238
2175,Muzaffargarh,Muzaffargarh-II,NA-182,851,73,PMLN,47642
2176,Muzaffargarh,Muzaffargarh-II,NA-182,932,25,IND,267
2177,Muzaffargarh,Muzaffargarh-II,NA-182,1005,56,PAR,50566
2178,Muzaffargarh,Muzaffargarh-II,NA-182,1290,25,IND,259
2179,Muzaffargarh,Muzaffargarh-II,NA-182,1639,25,IND,1139
2180,Muzaffargarh,Muzaffargarh-II,NA-182,1705,25,IND,73
2181,Muzaffargarh,Muzaffargarh-II,NA-182,1751,25,IND,158
2182,Muzaffargarh,Muzaffargarh-II,NA-182,1897,25,IND,690
2183,Muzaffargarh,Muzaffargarh-II,NA-182,1904,25,IND,861
2184,Muzaffargarh,Muzaffargarh-II,NA-182,2057,25,IND,167
2185,Muzaffargarh,Muzaffargarh-II,NA-182,2173,25,IND,78
